x,y,objectid,cat1,cat2,name,city,state,post_id,zip,latitude,longitude,date_updated,point_x,point_y,program_type
-118.149360057245,34.1980399670007,72210,Health and Mental Health,Mental Health Centers,PACIFIC CLINIC - FOCUS POINT,ALTADENA,CA,1000602,91001,34.19804,-118.14936,2016/05/30 18:53:23+00,6516506.2244128,1894484.41635998,General Mental Health Resource
-118.135000057073,34.1854399668156,72186,Health and Mental Health,Mental Health Centers,D'VEAL FAMILY & YOUTH SERVICES,ALTADENA,CA,1000577,91001,34.18544,-118.135,2018/09/06 12:38:15+00,6520842.30038631,1889892.91077922,General Mental Health Resource
-118.165650056762,34.1955999667258,71998,Health and Mental Health,Mental Health Centers,"HATHAWAY-SYCAMORES CHILD AND FAMILY SERVICES, EN PACE",ALTADENA,CA,1000382,91001,34.1956,-118.16565,2018/03/16 15:42:42+00,6511578.9271808,1893604.17566639,General Mental Health Resource
-118.167130055918,33.7719799673907,71859,Health and Mental Health,Mental Health Centers,ONE-CLIENT RUN CENTER,LONG BEACH,CA,1000239,90814,33.77198,-118.16713,2016/05/30 18:53:23+00,6510875.06408723,1739440.60833798,General Mental Health Resource
-118.167168756012,33.7719542676132,72298,Health and Mental Health,Mental Health Centers,THE LGBTQ CENTER OF LONG BEACH,LONG BEACH,CA,2006535,90814,33.7719543,-118.1671687,2018/08/29 08:32:28+00,6510863.28655171,1739431.27502331,General Mental Health Resource
-118.192440055822,33.7826199675718,71883,Health and Mental Health,Mental Health Centers,THE GUIDANCE CENTER,LONG BEACH,CA,1000264,90813,33.78262,-118.19244,2018/07/19 09:47:58+00,6503190.10111073,1743326.55791515,General Mental Health Resource
-118.184690056214,33.780379967613,71982,Health and Mental Health,Mental Health Centers,MENTAL HEALTH AMERICA OF LOS ANGELES WELLNES CENTER,LONG BEACH,CA,1000364,90813,33.78038,-118.18469,2018/07/20 08:44:21+00,6505543.73354255,1742506.94210032,General Mental Health Resource
-118.197742956025,33.7834578674281,72457,Health and Mental Health,Mental Health Centers,HARBORVIEW CENTER LLC,LONG BEACH ,CA,2007601,90813,33.7834579,-118.1977429,2019/07/31 16:06:36+00,6501579.21456872,1743634.62029114,General Mental Health Resource
-118.185850056506,33.7799699672765,71683,Health and Mental Health,Mental Health Centers,ST. MARY MEDICAL CENTER-LONG BEACH,LONG BEACH,CA,1000052,90813,33.77997,-118.18585,2018/06/28 16:03:35+00,6505190.93831639,1742358.38137381,General Mental Health Resource
-118.197200056189,33.7835199676585,72132,Health and Mental Health,Mental Health Centers,DMH-DHS COLLABORATION-LONG BEACH,LONG BEACH,CA,1000521,90813,33.78352,-118.1972,2018/07/24 10:59:55+00,6501744.23786072,1743656.89616522,General Mental Health Resource
-118.184693656517,33.7781999670021,72437,Health and Mental Health,Mental Health Centers,HELPLINE YOUTH COUNSELING INC,LONG BEACH,CA,2007342,90813,33.7782,-118.1846936,2020/05/22 16:56:14+00,6505541.18171039,1741713.58148231,General Mental Health Resource
-118.197650055894,33.7834399673051,71634,Health and Mental Health,Mental Health Centers,HARBOR VIEW CENTER,LONG BEACH,CA,1000003,90813,33.78344,-118.19765,2017/07/07 12:58:23+00,6501607.43268813,1743628.0504224,General Mental Health Resource
-118.197742956025,33.7834578674281,71635,Health and Mental Health,Mental Health Centers,HARBOR VIEW CENTER,LONG BEACH,CA,1000004,90813,33.7834579,-118.1977429,2018/06/28 14:47:59+00,6501579.21456872,1743634.62029114,General Mental Health Resource
-118.192681856346,33.7797831676584,72328,Health and Mental Health,Mental Health Centers,ASPIRANET 8,LONG BEACH,CA,2006629,90813,33.7797832,-118.1926818,2018/07/24 15:02:16+00,6503114.64194405,1742294.3089954,General Mental Health Resource
-118.222855456351,33.7930888675206,72321,Health and Mental Health,Mental Health Centers,"HACIENDA OF HOPE, PRRCH COS",LONG BEAACH,CA,2006613,90810,33.7930889,-118.2228554,2018/07/24 11:56:52+00,6493955.68257172,1747155.56698939,General Mental Health Resource
-118.212182656148,33.8274018672306,72115,Health and Mental Health,Mental Health Centers,CHILDREN'S INSTITUTE INC.,LONG BEACH,CA,1000503,90810,33.8274019,-118.2121826,2018/12/20 16:51:44+00,6497224.96901214,1759635.9455719,General Mental Health Resource
-118.222855456351,33.7930888675206,72324,Health and Mental Health,Mental Health Centers,PROJECT RETURN; HACIENDA OF HOPE,LONG BEACH,CA,2006621,90810,33.7930889,-118.2228554,2018/07/24 14:13:30+00,6493955.68257172,1747155.56698939,General Mental Health Resource
-118.189148856293,33.8156654673085,72400,Health and Mental Health,Mental Health Centers,STAR VIEW BEHAVIORAL HEALTH URGENT CARE CENTER,LONG BEACH,CA,2007053,90807,33.8156655,-118.1891488,2019/03/22 16:23:49+00,6504212.88613863,1755350.80125506,General Mental Health Resource
-118.189210056206,33.8365299668828,72015,Health and Mental Health,Mental Health Centers,CHILDREN'S  INSTITUTE INC.,LONG BEACH,CA,1000399,90807,33.83653,-118.18921,2018/07/20 11:17:38+00,6504208.58824697,1762943.96126556,General Mental Health Resource
-118.182022856268,33.8188261674357,72375,Health and Mental Health,Mental Health Centers,CHILDREN'S BUREAU LONG BEACH,LONG BEACH,CA,2006774,90807,33.8188262,-118.1820228,2018/09/04 16:31:01+00,6506379.62097839,1756497.06569481,General Mental Health Resource
-118.189690055853,33.8308999675459,71747,Health and Mental Health,Mental Health Centers,FOR THE CHILD,LONG BEACH,CA,1000118,90807,33.8309,-118.18969,2018/07/06 07:57:37+00,6504058.94943863,1760895.33708198,General Mental Health Resource
-118.181336856077,33.8187147676405,72322,Health and Mental Health,Mental Health Centers,BAYFRONT YOUTH AND FAMILY SERVICES,LONG BEACH,CA,2006615,90807,33.8187148,-118.1813368,2018/07/24 13:20:40+00,6506587.92502372,1756456.14779764,General Mental Health Resource
-118.18973005584,33.822689967712,72000,Health and Mental Health,Mental Health Centers,CRITTENTON FAMILY CENTER,LONG BEACH,CA,1000384,90807,33.82269,-118.18973,2017/02/08 11:15:17+00,6504041.16141647,1757907.53137781,General Mental Health Resource
-118.182433656313,33.8418813672889,72319,Health and Mental Health,Mental Health Centers,"FOR THE CHILD, INC. OP",LONG BEACH,CA,2006608,90807,33.8418814,-118.1824336,2018/07/24 11:26:20+00,6506270.06542322,1764887.66571148,General Mental Health Resource
-118.184600056492,33.8210999673547,72049,Health and Mental Health,Mental Health Centers,SSG-PACS-LONG BEACH,LONG BEACH,CA,1000434,90807,33.8211,-118.1846,2018/07/24 09:18:39+00,6505598.29872213,1757325.98792148,General Mental Health Resource
-118.185440055746,33.830099967312,72028,Health and Mental Health,Mental Health Centers,HERITAGE CLINIC FOR SENIORS,LONG BEACH,CA,1000412,90807,33.8301,-118.18544,2020/05/26 16:34:13+00,6505349.19259305,1760601.78812839,General Mental Health Resource
-118.184600056492,33.8210999673547,72058,Health and Mental Health,Mental Health Centers,PACIFIC CLINICS-PACS,LONG BEACH,CA,1000444,90807,33.8211,-118.1846,2016/05/30 18:53:23+00,6505598.29872213,1757325.98792148,General Mental Health Resource
-118.184600056492,33.8210999673547,71879,Health and Mental Health,Mental Health Centers,PACIFIC ASIAN COUNSELING SERVICES,LONG BEACH,CA,1000260,90807,33.8211,-118.1846,2018/07/06 08:53:19+00,6505598.29872213,1757325.98792148,General Mental Health Resource
-118.181450055992,33.8187799675229,72148,Health and Mental Health,Mental Health Centers,BAYFRONT YOUTH AND FAMILY SERVICES,LONG BEACH,CA,1000538,90807,33.81878,-118.18145,2017/01/31 09:52:29+00,6506553.58257271,1756479.93777631,General Mental Health Resource
-118.189631456755,33.8364254670199,72314,Health and Mental Health,Mental Health Centers,CRITTENTON SERVICES FOR CHILDREN AND FAMILIES,LONG BEACH,CA,2006584,90807,33.8364255,-118.1896314,2019/11/05 12:56:08+00,6504080.54027472,1762906.17229915,General Mental Health Resource
-118.185303255726,33.8355098676882,72318,Health and Mental Health,Mental Health Centers,TELECARE IMD STEP-DOWN,LONG BEACH,CA,2006605,90807,33.8355099,-118.1853032,2018/07/24 11:10:17+00,6505394.37032422,1762570.51122506,General Mental Health Resource
-118.177720856581,33.7927821675166,72354,Health and Mental Health,Mental Health Centers,"HELPLINE YOUTH COUNSELING, INC",LONG BEACH,CA,2006694,90806,33.7927822,-118.1777208,2018/07/26 15:25:30+00,6507669.62496005,1747016.62468198,General Mental Health Resource
-118.150652256063,33.8049720673545,71651,Health and Mental Health,Mental Health Centers,LONG BEACH CHILD & ADOLESCENT CLINIC,LONG BEACH,CA,1000020,90806,33.8049721,-118.1506522,2018/08/23 12:58:56+00,6515901.09832647,1751439.42423531,General Mental Health Resource
-118.14105005641,33.8145199669884,71808,Health and Mental Health,Mental Health Centers,LONG BEACH MET,LONG BEACH,CA,1000181,90806,33.81452,-118.14105,2018/06/29 16:26:45+00,6518823.19025131,1754909.92582448,General Mental Health Resource
-118.189821755642,33.7929176669563,71731,Health and Mental Health,Mental Health Centers,MHALA HAP LONG BEACH,LONG BEACH,CA,1000101,90806,33.7929177,-118.1898217,2020/05/20 11:05:26+00,6503992.84753671,1747072.65869065,General Mental Health Resource
-118.185460056112,33.8026599672265,72047,Health and Mental Health,Mental Health Centers,SSG-CAMBODIAN ASSOCIATION OF AMERICA,LONG BEACH,CA,1000432,90806,33.80266,-118.18546,2018/07/24 08:34:46+00,6505324.6936263,1750615.66932115,General Mental Health Resource
-118.193050056031,33.80732996715,71705,Health and Mental Health,Mental Health Centers,COLLEGE MEDICAL CENTER,LONG BEACH,CA,1000074,90806,33.80733,-118.19305,2018/06/28 16:11:43+00,6503022.00006898,1752319.54747505,General Mental Health Resource
-118.150652256063,33.8049720673545,72326,Health and Mental Health,Mental Health Centers,SA 8 SB82 MOBILE TRIAGE TEAM,LONG BEACH,CA,2006625,90806,33.8049721,-118.1506522,2018/07/24 14:41:30+00,6515901.09832647,1751439.42423531,General Mental Health Resource
-118.150652256063,33.8049720673545,71652,Health and Mental Health,Mental Health Centers,LONG BEACH MENTAL HEALTH SERVICES (MHS) ADULT CLINIC,LONG BEACH,CA,1000021,90806,33.8049721,-118.1506522,2018/08/23 13:00:16+00,6515901.09832647,1751439.42423531,General Mental Health Resource
-118.157710055836,33.8651699676024,71816,Health and Mental Health,Mental Health Centers,LA CASA PSYCHIATRIC HEALTH FACILITY,LONG BEACH,CA,1000191,90805,33.86517,-118.15771,2018/09/04 16:54:36+00,6513791.26068264,1773350.2586944,General Mental Health Resource
-118.157699855824,33.865197267124,72313,Health and Mental Health,Mental Health Centers,LA CASA MHC,LONG BEACH,CA,2006580,90805,33.8651973,-118.1576998,2018/07/20 08:36:41+00,6513794.37288114,1773360.18879265,General Mental Health Resource
-118.202780056119,33.8654499670844,71899,Health and Mental Health,Mental Health Centers,SHIELDS FOR FAMILIES,LONG BEACH,CA,1000281,90805,33.86545,-118.20278,2018/07/24 09:06:51+00,6500108.7119323,1773476.69216856,General Mental Health Resource
-118.202780056119,33.8654499670844,71900,Health and Mental Health,Mental Health Centers,SHIELDS FOR FAMILIES,LONG BEACH,CA,1000282,90805,33.86545,-118.20278,2017/07/07 13:49:29+00,6500108.7119323,1773476.69216856,General Mental Health Resource
-118.157710055836,33.8651699676024,71914,Health and Mental Health,Mental Health Centers,MENTAL HEALTH URGENT CARE CENTER @ LONG BEACH,LONG BEACH,CA,1000296,90805,33.86517,-118.15771,2018/07/19 11:08:01+00,6513791.26068264,1773350.2586944,General Mental Health Resource
-118.202780056119,33.8654499670844,71949,Health and Mental Health,Mental Health Centers,SHIELDS FOR FAMILIES-SCHOOL BASED,LONG BEACH,CA,1000331,90805,33.86545,-118.20278,2018/07/20 08:00:23+00,6500108.7119323,1773476.69216856,General Mental Health Resource
-118.183940055777,33.850809967037,72029,Health and Mental Health,Mental Health Centers,TARZANA TREATMENT CENTER,LONG BEACH,CA,1000413,90805,33.85081,-118.18394,2016/05/30 18:53:23+00,6505818.55812414,1768137.8380169,General Mental Health Resource
-118.143500056539,33.7837699676486,72149,Health and Mental Health,Mental Health Centers,BAYFRONT YOUTH AND FAMILY SERVICES,LONG BEACH,CA,1000539,90804,33.78377,-118.1435,2017/01/31 09:53:16+00,6518062.97195546,1743720.22313832,General Mental Health Resource
-118.140886155815,33.787410567283,72435,Health and Mental Health,Mental Health Centers,OLIVE CREST,LONG BEACH ,CA,2007324,90804,33.7874106,-118.1408861,2019/05/02 10:24:38+00,6518859.15113738,1745044.01445398,General Mental Health Resource
-118.140886155815,33.787410567283,72285,Health and Mental Health,Mental Health Centers,HOMELESS INNOVATION PROJECT,LONG BEACH,CA,2006465,90804,33.7874106,-118.1408861,2019/01/04 11:05:56+00,6518859.15113738,1745044.01445398,General Mental Health Resource
-118.192220056662,33.8186599674898,71853,Health and Mental Health,Mental Health Centers,STAR VIEW COMMUNITY SERVICES,LONG BEACH,CA,1000232,90804,33.81866,-118.19222,2019/12/19 14:16:37+00,6503282.03727855,1756442.34730031,General Mental Health Resource
-118.133650056309,33.7829399670375,71902,Health and Mental Health,Mental Health Centers,CHILDNET YOUTH & FAMILY SERVICES,LONG BEACH,CA,1000284,90804,33.78294,-118.13365,2018/07/19 11:04:34+00,6521055.82653405,1743414.03641473,General Mental Health Resource
-118.14086005578,33.7874299676078,71770,Health and Mental Health,Mental Health Centers,LONG BEACH API FAMILY ADULT,LONG BEACH,CA,1000142,90804,33.78743,-118.14086,2018/06/20 16:32:15+00,6518867.09206639,1745051.06365247,General Mental Health Resource
-118.144710056523,33.7888599672305,71689,Health and Mental Health,Mental Health Centers,COMMUNITY HOSPITAL LONG BEACH,LONG BEACH,CA,1000058,90804,33.78886,-118.14471,2018/06/28 16:07:46+00,6517697.93922096,1745573.14167656,General Mental Health Resource
-118.167030056478,33.7756499674534,72024,Health and Mental Health,Mental Health Centers,MHA TAY ACADEMY,LONG BEACH,CA,1000408,90804,33.77565,-118.16703,2016/05/30 18:53:23+00,6510907.67589864,1740776.17390831,General Mental Health Resource
-118.193040055918,33.7688999678136,71773,Health and Mental Health,Mental Health Centers,MHALA INTEGRATED SERVICE CENTER LB,LONG BEACH,CA,1000145,90802,33.7689,-118.19304,2020/04/28 11:24:08+00,6502998.17957856,1738333.81790064,General Mental Health Resource
-118.18666005656,33.7683999675359,71721,Health and Mental Health,Mental Health Centers,ALMA FAMILY SERVICES-LONG BEACH,LONG BEACH,CA,1000091,90802,33.7684,-118.18666,2017/07/07 13:27:35+00,6504936.96244639,1738148.19130339,General Mental Health Resource
-118.182613255729,33.8183610674622,72329,Health and Mental Health,Mental Health Centers,"INSTITUTE FOR FAMILY CENTERED SERVICES, DBA CA MENTOR",SIGNAL HILL,CA,2006631,90755,33.8183611,-118.1826132,2019/01/02 13:21:22+00,6506199.97566839,1756328.1290248,General Mental Health Resource
-118.26431105579,33.872493267045,72320,Health and Mental Health,Mental Health Centers,"STAR VIEW COMMUNITY SERVICES, CARSON CENTER",CARSON,CA,2006611,90746,33.8724933,-118.264311,2018/07/24 11:40:53+00,6481435.4028223,1776083.31392381,General Mental Health Resource
-118.253872955913,33.8484008672735,72353,Health and Mental Health,Mental Health Centers,OPTIMIST CARSON,CARSON,CA,2006692,90746,33.8484009,-118.2538729,2018/07/26 14:34:55+00,6484581.86831413,1767307.35214506,General Mental Health Resource
-118.267230056073,33.845929967221,71977,Health and Mental Health,Mental Health Centers,CHILDREN'S BUREAU,CARSON,CA,1000359,90746,33.84593,-118.26723,2018/07/20 08:40:57+00,6480523.60576139,1766418.64526106,General Mental Health Resource
-118.253872955913,33.8484008672735,72297,Health and Mental Health,Mental Health Centers,OPTIMIST YOUTH HOMES (SATELLITE) - CARSON,CARSON,CA,2006533,90746,33.8484009,-118.2538729,2018/07/06 08:36:28+00,6484581.86831413,1767307.35214506,General Mental Health Resource
-118.298795655562,33.8304257675984,71814,Health and Mental Health,Mental Health Centers,CHILDREN'S INSTITUTE INC.,WILMINGTON,CA,1000189,90744,33.8304258,-118.2987956,2020/06/16 15:37:23+00,6470921.68992589,1760803.28050756,General Mental Health Resource
-118.304110056344,33.7380599674841,71688,Health and Mental Health,Mental Health Centers,PROVIDENCE LITTLE COMPANY OF MARY,SAN PEDRO,CA,1000057,90732,33.73806,-118.30411,2018/06/28 16:05:34+00,6469205.9351553,1727193.76209681,General Mental Health Resource
-118.280820055783,33.7379899670845,72107,Health and Mental Health,Mental Health Centers,FACTS PROGRAM,SAN PEDRO,CA,1000495,90731,33.73799,-118.28082,2018/06/20 11:18:03+00,6476287.15065163,1727147.68344881,General Mental Health Resource
-118.281950055999,33.7388699678121,71800,Health and Mental Health,Mental Health Centers,THE GUIDANCE CENTER-SAN PEDRO,SAN PEDRO,CA,1000172,90731,33.73887,-118.28195,2018/06/29 16:06:33+00,6475944.47384356,1727468.90295073,General Mental Health Resource
-118.280820055783,33.7379899670845,71653,Health and Mental Health,Mental Health Centers,SAN PEDRO MENTAL HEALTH CLINIC (MHC),SAN PEDRO,CA,1000022,90731,33.73799,-118.28082,2018/06/20 08:47:57+00,6476287.15065163,1727147.68344881,General Mental Health Resource
-118.159718656152,33.8848646672121,72274,Health and Mental Health,Mental Health Centers,BAYFRONT YOUTH AND FAMILY SERVICES,PARAMOUNT,CA,2006081,90723,33.8848647,-118.1597186,2018/05/25 08:27:12+00,6513192.85997656,1780518.59179865,General Mental Health Resource
-118.143896056403,33.8922819669505,61794,Health and Mental Health,Mental Health Centers,La Paz Gero-Psychiatric Center,Paramount,CA,68255,90723,33.892282,-118.143896,2013/08/21 11:18:46+00,6517999.16466838,1783210.66810739,General Mental Health Resource
-118.14390005603,33.8922799671167,71637,Health and Mental Health,Mental Health Centers,LA PAZ,PARAMOUNT,CA,1000006,90723,33.89228,-118.1439,2018/04/27 11:02:57+00,6517997.9497758,1783209.94205898,General Mental Health Resource
-118.143896056403,33.8922819669505,61795,Health and Mental Health,Mental Health Centers,La Paz Gero-Psychiatric Center,Paramount,CA,68255,90723,33.892282,-118.143896,2013/08/21 11:18:46+00,6517999.16466838,1783210.66810739,General Mental Health Resource
